,flight_id,people_onboard,passengers_onboard,crew_onboard,people_dead,passenger_dead,crew_dead,ground,total_fatalities
4095,4095,29.0,25.0,4.0,25.0,21.0,4.0,0.0,25.0
4096,4096,60.0,55.0,5.0,1.0,1.0,0.0,0.0,1.0
4097,4097,44.0,39.0,5.0,44.0,39.0,5.0,0.0,44.0
4098,4098,50.0,45.0,5.0,30.0,25.0,5.0,0.0,30.0
4099,4099,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0
4100,4100,55.0,49.0,6.0,1.0,0.0,1.0,0.0,1.0
4101,4101,17.0,14.0,3.0,1.0,0.0,1.0,0.0,1.0
4102,4102,254.0,231.0,23.0,228.0,206.0,22.0,0.0,228.0
4103,4103,4.0,1.0,3.0,4.0,1.0,3.0,1.0,5.0
4104,4104,16.0,14.0,2.0,16.0,14.0,2.0,0.0,16.0
4105,4105,12.0,10.0,2.0,12.0,10.0,2.0,0.0,12.0
4106,4106,66.0,60.0,6.0,65.0,59.0,6.0,0.0,65.0
4107,4107,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
4108,4108,22.0,21.0,1.0,22.0,21.0,1.0,0.0,22.0
4109,4109,33.0,23.0,10.0,33.0,23.0,10.0,0.0,33.0
4110,4110,234.0,222.0,12.0,234.0,222.0,12.0,0.0,234.0
4111,4111,9.0,8.0,1.0,9.0,8.0,1.0,0.0,9.0
4112,4112,74.0,69.0,5.0,74.0,69.0,5.0,0.0,74.0
4113,4113,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4114,4114,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4115,4115,26.0,20.0,6.0,2.0,2.0,0.0,0.0,2.0
4116,4116,8.0,7.0,1.0,8.0,7.0,1.0,0.0,8.0
4117,4117,23.0,17.0,6.0,23.0,17.0,6.0,44.0,67.0
4118,4118,17.0,15.0,2.0,4.0,3.0,1.0,0.0,4.0
4119,4119,19.0,17.0,2.0,10.0,9.0,1.0,0.0,10.0
4120,4120,86.0,77.0,9.0,85.0,77.0,8.0,0.0,85.0
4121,4121,70.0,62.0,8.0,70.0,62.0,8.0,0.0,70.0
4122,4122,104.0,97.0,7.0,104.0,97.0,7.0,0.0,104.0
4123,4123,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4124,4124,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4125,4125,393.0,374.0,19.0,1.0,1.0,0.0,0.0,1.0
4126,4126,10.0,9.0,1.0,10.0,9.0,1.0,0.0,10.0
4127,4127,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4128,4128,51.0,45.0,6.0,51.0,45.0,6.0,0.0,51.0
4129,4129,45.0,41.0,4.0,16.0,15.0,1.0,0.0,16.0
4130,4130,104.0,99.0,5.0,104.0,99.0,5.0,0.0,104.0
4131,4131,2.0,0.0,2.0,0.0,0.0,0.0,20.0,20.0
4132,4132,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4133,4133,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4134,4134,57.0,50.0,7.0,27.0,24.0,3.0,0.0,27.0
4135,4135,196.0,182.0,14.0,196.0,182.0,14.0,7.0,203.0
4136,4136,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
4137,4137,13.0,8.0,5.0,13.0,8.0,5.0,0.0,13.0
4138,4138,45.0,32.0,13.0,45.0,32.0,13.0,0.0,45.0
4139,4139,127.0,121.0,6.0,0.0,0.0,0.0,3.0,3.0
4140,4140,55.0,50.0,5.0,22.0,22.0,0.0,1.0,23.0
4141,4141,4.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0
4142,4142,53.0,43.0,10.0,53.0,43.0,10.0,0.0,53.0
4143,4143,88.0,81.0,7.0,75.0,69.0,6.0,0.0,75.0
4144,4144,42.0,35.0,7.0,39.0,32.0,7.0,0.0,39.0
4145,4145,26.0,20.0,6.0,26.0,20.0,6.0,0.0,26.0
4146,4146,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
4147,4147,28.0,26.0,2.0,28.0,26.0,2.0,0.0,28.0
4148,4148,11.0,9.0,2.0,11.0,9.0,2.0,0.0,11.0
4149,4149,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
4150,4150,8.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0
4151,4151,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
4152,4152,10.0,1.0,9.0,10.0,1.0,9.0,0.0,10.0
4153,4153,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
4154,4154,18.0,14.0,4.0,4.0,2.0,2.0,0.0,4.0
4155,4155,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4156,4156,24.0,22.0,2.0,5.0,4.0,1.0,0.0,5.0
4157,4157,15.0,12.0,3.0,15.0,12.0,3.0,0.0,15.0
4158,4158,6.0,3.0,3.0,6.0,3.0,3.0,2.0,8.0
4159,4159,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
4160,4160,13.0,6.0,7.0,1.0,0.0,1.0,0.0,1.0
4161,4161,10.0,9.0,1.0,5.0,4.0,1.0,0.0,5.0
4162,4162,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
4163,4163,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
4164,4164,44.0,40.0,4.0,44.0,40.0,4.0,0.0,44.0
4165,4165,91.0,77.0,14.0,70.0,56.0,14.0,10.0,80.0
4166,4166,229.0,215.0,14.0,229.0,215.0,14.0,0.0,229.0
4167,4167,24.0,20.0,4.0,24.0,20.0,4.0,0.0,24.0
4168,4168,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
4169,4169,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4170,4170,38.0,34.0,4.0,38.0,34.0,4.0,0.0,38.0
4171,4171,22.0,20.0,2.0,1.0,1.0,0.0,0.0,1.0
4172,4172,55.0,48.0,7.0,55.0,48.0,7.0,0.0,55.0
4173,4173,27.0,24.0,3.0,1.0,0.0,1.0,0.0,1.0
4174,4174,41.0,38.0,3.0,41.0,38.0,3.0,0.0,41.0
4175,4175,37.0,33.0,4.0,0.0,0.0,0.0,4.0,4.0
4176,4176,11.0,10.0,1.0,4.0,3.0,1.0,0.0,4.0
4177,4177,18.0,16.0,2.0,11.0,9.0,2.0,0.0,11.0
4178,4178,13.0,7.0,6.0,13.0,7.0,6.0,0.0,13.0
4179,4179,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4180,4180,10.0,8.0,2.0,7.0,6.0,1.0,0.0,7.0
4181,4181,146.0,132.0,14.0,102.0,91.0,11.0,0.0,102.0
4182,4182,11.0,6.0,5.0,11.0,6.0,5.0,0.0,11.0
4183,4183,10.0,2.0,8.0,1.0,,,0.0,1.0
4184,4184,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
4185,4185,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
4186,4186,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
4187,4187,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4188,4188,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
4189,4189,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4190,4190,4.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0
4191,4191,28.0,21.0,7.0,28.0,21.0,7.0,0.0,28.0
4192,4192,14.0,10.0,4.0,14.0,10.0,4.0,13.0,27.0
4193,4193,11.0,10.0,1.0,11.0,10.0,1.0,0.0,11.0
4194,4194,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4195,4195,61.0,50.0,11.0,61.0,50.0,11.0,0.0,61.0
4196,4196,31.0,27.0,4.0,4.0,3.0,1.0,0.0,4.0
4197,4197,19.0,15.0,4.0,19.0,15.0,4.0,3.0,22.0
4198,4198,8.0,5.0,3.0,8.0,5.0,3.0,8.0,16.0
4199,4199,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
4200,4200,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4201,4201,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
4202,4202,5.0,3.0,2.0,5.0,3.0,2.0,0.0,5.0
4203,4203,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
4204,4204,12.0,11.0,1.0,7.0,6.0,1.0,0.0,7.0
4205,4205,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4206,4206,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4207,4207,145.0,139.0,6.0,11.0,10.0,1.0,0.0,11.0
4208,4208,50.0,44.0,6.0,50.0,44.0,6.0,0.0,50.0
4209,4209,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4210,4210,7.0,6.0,1.0,7.0,6.0,1.0,0.0,7.0
4211,4211,17.0,15.0,2.0,17.0,15.0,2.0,0.0,17.0
4212,4212,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
4213,4213,5.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
4214,4214,8.0,4.0,4.0,8.0,4.0,4.0,0.0,8.0
4215,4215,18.0,12.0,6.0,5.0,5.0,0.0,0.0,5.0
4216,4216,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4217,4217,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
4218,4218,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
4219,4219,517.0,503.0,14.0,1.0,0.0,1.0,0.0,1.0
4220,4220,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4221,4221,17.0,15.0,2.0,17.0,15.0,2.0,0.0,17.0
4222,4222,18.0,16.0,2.0,18.0,16.0,2.0,0.0,18.0
4223,4223,315.0,300.0,15.0,3.0,3.0,0.0,0.0,3.0
4224,4224,96.0,90.0,6.0,1.0,1.0,0.0,0.0,1.0
4225,4225,33.0,29.0,4.0,2.0,2.0,0.0,0.0,2.0
4226,4226,103.0,98.0,5.0,63.0,60.0,3.0,2.0,65.0
4227,4227,15.0,10.0,5.0,15.0,10.0,5.0,0.0,15.0
4228,4228,245.0,236.0,9.0,1.0,1.0,0.0,0.0,1.0
4229,4229,13.0,10.0,3.0,7.0,7.0,0.0,0.0,7.0
4230,4230,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4231,4231,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4232,4232,20.0,18.0,2.0,12.0,10.0,2.0,0.0,12.0
4233,4233,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
4234,4234,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
4235,4235,217.0,202.0,15.0,217.0,202.0,15.0,0.0,217.0
4236,4236,18.0,13.0,5.0,18.0,13.0,5.0,0.0,18.0
4237,4237,24.0,21.0,3.0,24.0,21.0,3.0,0.0,24.0
4238,4238,7.0,0.0,7.0,5.0,0.0,5.0,0.0,5.0
4239,4239,17.0,15.0,2.0,17.0,15.0,2.0,0.0,17.0
4240,4240,94.0,86.0,8.0,3.0,3.0,0.0,0.0,3.0
4241,4241,35.0,31.0,4.0,35.0,31.0,4.0,0.0,35.0
4242,4242,314.0,296.0,18.0,16.0,8.0,8.0,2.0,18.0
4243,4243,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
4244,4244,189.0,174.0,15.0,1.0,0.0,1.0,0.0,1.0
4245,4245,22.0,12.0,10.0,22.0,12.0,10.0,0.0,22.0
4246,4246,10.0,7.0,3.0,10.0,7.0,3.0,0.0,10.0
4247,4247,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
4248,4248,16.0,13.0,3.0,1.0,1.0,0.0,1.0,2.0
4249,4249,10.0,7.0,3.0,10.0,7.0,3.0,0.0,10.0
4250,4250,41.0,38.0,3.0,22.0,21.0,1.0,0.0,22.0
4251,4251,20.0,17.0,3.0,5.0,4.0,1.0,0.0,5.0
4252,4252,179.0,169.0,10.0,169.0,159.0,10.0,0.0,169.0
4253,4253,88.0,83.0,5.0,88.0,83.0,5.0,0.0,88.0
4254,4254,8.0,,,8.0,,,0.0,8.0
4255,4255,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
4256,4256,142.0,137.0,5.0,0.0,0.0,0.0,0.0,0.0
4257,4257,9.0,4.0,5.0,9.0,4.0,5.0,0.0,9.0
4258,4258,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
4259,4259,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4260,4260,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4261,4261,8.0,0.0,8.0,6.0,0.0,6.0,2.0,8.0
4262,4262,33.0,29.0,4.0,3.0,3.0,0.0,0.0,3.0
4263,4263,40.0,36.0,4.0,40.0,36.0,4.0,0.0,40.0
4264,4264,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
4265,4265,131.0,124.0,7.0,131.0,124.0,7.0,0.0,131.0
4266,4266,24.0,20.0,4.0,24.0,20.0,4.0,0.0,24.0
4267,4267,4.0,1.0,3.0,4.0,1.0,3.0,0.0,4.0
4268,4268,5.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0
4269,4269,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4270,4270,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
4271,4271,10.0,8.0,2.0,3.0,2.0,1.0,0.0,3.0
4272,4272,19.0,17.0,2.0,19.0,17.0,2.0,0.0,19.0
4273,4273,298.0,284.0,14.0,1.0,1.0,0.0,0.0,1.0
4274,4274,8.0,1.0,7.0,8.0,1.0,7.0,0.0,8.0
4275,4275,52.0,48.0,4.0,7.0,7.0,0.0,0.0,7.0
4276,4276,44.0,40.0,4.0,44.0,40.0,4.0,7.0,51.0
4277,4277,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
4278,4278,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4279,4279,15.0,11.0,4.0,14.0,10.0,4.0,0.0,14.0
4280,4280,19.0,17.0,2.0,19.0,17.0,2.0,0.0,19.0
4281,4281,19.0,15.0,4.0,13.0,9.0,4.0,0.0,13.0
4282,4282,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
4283,4283,58.0,52.0,6.0,55.0,49.0,6.0,5.0,60.0
4284,4284,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4285,4285,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4286,4286,7.0,6.0,1.0,7.0,6.0,1.0,0.0,7.0
4287,4287,109.0,100.0,9.0,109.0,100.0,9.0,4.0,113.0
4288,4288,13.0,,,13.0,,,0.0,13.0
4289,4289,25.0,22.0,3.0,25.0,22.0,3.0,0.0,25.0
4290,4290,6.0,5.0,1.0,6.0,5.0,1.0,0.0,6.0
4291,4291,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
4292,4292,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
4293,4293,27.0,21.0,6.0,27.0,21.0,6.0,0.0,27.0
4294,4294,143.0,135.0,8.0,143.0,135.0,8.0,0.0,143.0
4295,4295,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4296,4296,8.0,7.0,1.0,8.0,7.0,1.0,0.0,8.0
4297,4297,14.0,12.0,2.0,14.0,12.0,2.0,0.0,14.0
4298,4298,88.0,83.0,5.0,0.0,0.0,0.0,4.0,4.0
4299,4299,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
4300,4300,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0
4301,4301,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
4302,4302,17.0,15.0,2.0,8.0,8.0,0.0,0.0,8.0
4303,4303,86.0,75.0,11.0,86.0,75.0,11.0,0.0,86.0
4304,4304,179.0,159.0,20.0,83.0,79.0,4.0,0.0,83.0
4305,4305,44.0,39.0,5.0,44.0,39.0,5.0,0.0,44.0
4306,4306,11.0,5.0,6.0,2.0,1.0,1.0,0.0,2.0
4307,4307,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4308,4308,57.0,52.0,5.0,57.0,52.0,5.0,0.0,57.0
4309,4309,114.0,105.0,9.0,1.0,0.0,1.0,0.0,1.0
4310,4310,6.0,5.0,1.0,6.0,5.0,1.0,0.0,6.0
4311,4311,16.0,0.0,16.0,16.0,0.0,16.0,6.0,22.0
4312,4312,9.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0
4313,4313,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4314,4314,24.0,20.0,4.0,24.0,20.0,4.0,0.0,24.0
4315,4315,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
4316,4316,6.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0
4317,4317,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
4318,4318,6.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0
4319,4319,10.0,9.0,1.0,10.0,9.0,1.0,0.0,10.0
4320,4320,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4321,4321,21.0,18.0,3.0,21.0,18.0,3.0,0.0,21.0
4322,4322,5.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
4323,4323,174.0,162.0,12.0,3.0,2.0,1.0,0.0,3.0
4324,4324,19.0,17.0,2.0,19.0,17.0,2.0,1.0,20.0
4325,4325,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
4326,4326,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
4327,4327,30.0,,,14.0,,,0.0,14.0
4328,4328,16.0,13.0,3.0,16.0,13.0,3.0,0.0,16.0
4329,4329,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
4330,4330,34.0,28.0,6.0,34.0,28.0,6.0,0.0,34.0
4331,4331,30.0,25.0,5.0,30.0,25.0,5.0,0.0,30.0
4332,4332,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4333,4333,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4334,4334,19.0,16.0,3.0,1.0,1.0,0.0,0.0,1.0
4335,4335,145.0,136.0,9.0,145.0,136.0,9.0,0.0,145.0
4336,4336,12.0,9.0,3.0,8.0,7.0,1.0,0.0,8.0
4337,4337,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
4338,4338,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0
4339,4339,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
4340,4340,7.0,6.0,1.0,6.0,5.0,1.0,0.0,6.0
4341,4341,11.0,9.0,2.0,4.0,2.0,2.0,0.0,4.0
4342,4342,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4343,4343,304.0,291.0,13.0,0.0,0.0,0.0,0.0,0.0
4344,4344,47.0,44.0,3.0,4.0,3.0,1.0,0.0,4.0
4345,4345,64.0,58.0,6.0,64.0,58.0,6.0,125.0,189.0
4346,4346,92.0,81.0,11.0,92.0,81.0,11.0,2750.0,2842.0
4347,4347,65.0,56.0,9.0,65.0,56.0,9.0,2750.0,2815.0
4348,4348,44.0,37.0,7.0,44.0,37.0,7.0,0.0,44.0
4349,4349,19.0,17.0,2.0,19.0,17.0,2.0,0.0,19.0
4350,4350,82.0,77.0,5.0,1.0,1.0,0.0,0.0,1.0
4351,4351,13.0,11.0,2.0,9.0,8.0,1.0,0.0,9.0
4352,4352,78.0,66.0,12.0,78.0,66.0,12.0,0.0,78.0
4353,4353,7.0,6.0,1.0,3.0,2.0,1.0,0.0,3.0
4354,4354,114.0,106.0,8.0,114.0,106.0,8.0,4.0,118.0
4355,4355,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
4356,4356,10.0,9.0,1.0,10.0,9.0,1.0,0.0,10.0
4357,4357,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0
4358,4358,5.0,4.0,1.0,3.0,2.0,1.0,0.0,3.0
4359,4359,260.0,251.0,9.0,260.0,251.0,9.0,5.0,265.0
4360,4360,27.0,18.0,9.0,27.0,18.0,9.0,0.0,27.0
4361,4361,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4362,4362,17.0,14.0,3.0,2.0,2.0,0.0,0.0,2.0
4363,4363,33.0,28.0,5.0,24.0,21.0,3.0,0.0,24.0
4364,4364,13.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0
4365,4365,18.0,9.0,9.0,18.0,9.0,9.0,0.0,18.0
4366,4366,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
4367,4367,16.0,14.0,2.0,16.0,14.0,2.0,0.0,16.0
4368,4368,9.0,8.0,1.0,8.0,7.0,1.0,0.0,8.0
4369,4369,5.0,3.0,2.0,5.0,3.0,2.0,0.0,5.0
4370,4370,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4371,4371,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
4372,4372,17.0,15.0,2.0,5.0,5.0,0.0,0.0,5.0
4373,4373,62.0,54.0,8.0,1.0,0.0,1.0,0.0,1.0
4374,4374,26.0,21.0,5.0,26.0,21.0,5.0,0.0,26.0
4375,4375,40.0,34.0,6.0,5.0,3.0,2.0,0.0,5.0
4376,4376,92.0,83.0,9.0,92.0,83.0,9.0,0.0,92.0
4377,4377,117.0,108.0,9.0,117.0,108.0,9.0,0.0,117.0
4378,4378,10.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0
4379,4379,20.0,12.0,8.0,17.0,12.0,5.0,0.0,17.0
4380,4380,10.0,4.0,6.0,10.0,4.0,6.0,0.0,10.0
4381,4381,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
4382,4382,17.0,15.0,2.0,17.0,15.0,2.0,0.0,17.0
4383,4383,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
4384,4384,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4385,4385,166.0,155.0,11.0,128.0,120.0,8.0,0.0,128.0
4386,4386,8.0,5.0,3.0,3.0,3.0,0.0,0.0,3.0
4387,4387,20.0,17.0,3.0,8.0,6.0,2.0,0.0,8.0
4388,4388,77.0,69.0,8.0,74.0,67.0,7.0,78.0,152.0
4389,4389,62.0,56.0,6.0,14.0,11.0,3.0,0.0,14.0
4390,4390,112.0,103.0,9.0,112.0,103.0,9.0,0.0,112.0
4391,4391,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4392,4392,225.0,206.0,19.0,225.0,206.0,19.0,0.0,225.0
4393,4393,6.0,2.0,4.0,6.0,2.0,4.0,0.0,6.0
4394,4394,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
4395,4395,25.0,23.0,2.0,20.0,18.0,2.0,0.0,20.0
4396,4396,10.0,2.0,8.0,3.0,0.0,3.0,0.0,3.0
4397,4397,71.0,57.0,14.0,71.0,57.0,14.0,0.0,71.0
4398,4398,27.0,19.0,8.0,27.0,19.0,8.0,0.0,27.0
4399,4399,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
4400,4400,11.0,9.0,2.0,11.0,9.0,2.0,0.0,11.0
4401,4401,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
4402,4402,2.0,0.0,2.0,0.0,0.0,0.0,85.0,85.0
4403,4403,16.0,0.0,16.0,14.0,0.0,14.0,0.0,14.0
4404,4404,10.0,3.0,7.0,10.0,3.0,7.0,0.0,10.0
4405,4405,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
4406,4406,147.0,142.0,5.0,121.0,121.0,0.0,0.0,121.0
4407,4407,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
4408,4408,16.0,14.0,2.0,16.0,14.0,2.0,0.0,16.0
4409,4409,31.0,28.0,3.0,23.0,20.0,3.0,0.0,23.0
4410,4410,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4411,4411,4.0,3.0,1.0,3.0,3.0,0.0,0.0,3.0
4412,4412,12.0,0.0,12.0,12.0,0.0,12.0,5.0,17.0
4413,4413,22.0,19.0,3.0,20.0,18.0,2.0,0.0,20.0
4414,4414,10.0,9.0,1.0,7.0,6.0,1.0,0.0,7.0
4415,4415,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4416,4416,34.0,29.0,5.0,19.0,18.0,1.0,0.0,19.0
4417,4417,20.0,18.0,2.0,1.0,0.0,1.0,0.0,1.0
4418,4418,8.0,7.0,1.0,8.0,7.0,1.0,0.0,8.0
4419,4419,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4420,4420,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4421,4421,44.0,38.0,6.0,44.0,38.0,6.0,0.0,44.0
4422,4422,16.0,13.0,3.0,3.0,2.0,1.0,0.0,3.0
4423,4423,16.0,14.0,2.0,1.0,1.0,0.0,0.0,1.0
4424,4424,21.0,19.0,2.0,21.0,19.0,2.0,0.0,21.0
4425,4425,80.0,75.0,5.0,75.0,71.0,4.0,0.0,75.0
4426,4426,46.0,42.0,4.0,46.0,42.0,4.0,0.0,46.0
4427,4427,7.0,5.0,2.0,7.0,5.0,2.0,0.0,7.0
4428,4428,13.0,11.0,2.0,3.0,1.0,2.0,0.0,3.0
4429,4429,6.0,2.0,4.0,6.0,2.0,4.0,0.0,6.0
4430,4430,8.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0
4431,4431,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0
4432,4432,7.0,6.0,1.0,3.0,2.0,1.0,0.0,3.0
4433,4433,275.0,257.0,18.0,275.0,257.0,18.0,0.0,275.0
4434,4434,17.0,9.0,8.0,17.0,9.0,8.0,0.0,17.0
4435,4435,25.0,23.0,2.0,11.0,9.0,2.0,0.0,11.0
4436,4436,103.0,97.0,6.0,102.0,96.0,6.0,0.0,102.0
4437,4437,16.0,14.0,2.0,4.0,2.0,2.0,0.0,4.0
4438,4438,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
4439,4439,200.0,,,129.0,,,0.0,129.0
4440,4440,75.0,62.0,13.0,75.0,62.0,13.0,0.0,75.0
4441,4441,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
4442,4442,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4443,4443,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
4444,4444,10.0,9.0,1.0,8.0,7.0,1.0,0.0,8.0
4445,4445,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
4446,4446,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
4447,4447,24.0,21.0,3.0,1.0,0.0,1.0,0.0,1.0
4448,4448,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
4449,4449,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
4450,4450,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
4451,4451,4.0,0.0,4.0,4.0,0.0,4.0,11.0,15.0
4452,4452,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
4453,4453,5.0,3.0,2.0,5.0,3.0,2.0,0.0,5.0
4454,4454,117.0,106.0,11.0,117.0,106.0,11.0,0.0,117.0
4455,4455,10.0,8.0,2.0,4.0,4.0,0.0,0.0,4.0
4456,4456,10.0,9.0,1.0,2.0,2.0,0.0,0.0,2.0
4457,4457,14.0,12.0,2.0,14.0,12.0,2.0,0.0,14.0
4458,4458,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
4459,4459,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
4460,4460,16.0,14.0,2.0,1.0,0.0,1.0,0.0,1.0
4461,4461,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
4462,4462,20.0,19.0,1.0,20.0,19.0,1.0,0.0,20.0
