,flight_id,causes,date,route_simple
4349,4349,Sin datos,2001-09-12,Mexico
4350,4350,Sin datos,2001-09-15,Brazil
4351,4351,Sin datos,2001-09-18,Guatemala
4352,4352,Sabotaje o terrorismo,2001-10-04,Russia
4353,4353,Sin datos,2001-10-08,Canada
4354,4354,Sin datos,2001-10-08,Italy
4355,4355,Tormenta eléctrica,2001-10-10,Spain
4356,4356,Sin datos,2001-10-10,Alaska
4357,4357,Sin datos,2001-10-11,Canada
4358,4358,Sin datos,2001-10-18,Alaska
4359,4359,Sin datos,2001-11-12,New York
4360,4360,Sin datos,2001-11-19,Russia
4361,4361,Sin datos,2001-11-22,Pennsylvania
4362,4362,Sin datos,2001-11-23,Estonia
4363,4363,Sin datos,2001-11-24,Switzerland
4364,4364,Sin datos,2001-11-27,Nigeria
4365,4365,Fuego en la cabina,2001-12-01,Russia
4366,4366,Sin datos,2001-12-14,Democratic Republic Congo
4367,4367,Sin datos,2001-12-16,Colombia
4368,4368,Sin datos,2001-12-26,Germany
4369,4369,Sin datos,2002-01-04,England
4370,4370,Sin datos,2002-01-09,Pakistan
4371,4371,Sin datos,2002-01-14,Spain
4372,4372,Sin datos,2002-01-15,Mexico
4373,4373,Sin datos,2002-01-16,Indonesia
4374,4374,Sin datos,2002-01-17,Ecuador
4375,4375,Sin datos,2002-01-27,Angola
4376,4376,Sin datos,2002-01-28,Colombia
4377,4377,Sin datos,2002-02-12,Iran
4378,4378,Sin datos,2002-02-15,Liberia
4379,4379,Sin datos,2002-02-21,Russia
4380,4380,Sin datos,2002-02-22,Philippines
4381,4381,Sin datos,2002-03-09,Italy
4382,4382,Sin datos,2002-03-14,Cuba
4383,4383,Sin datos,2002-03-17,Republic of Djibouti
4384,4384,Sin datos,2002-04-12,Spain
4385,4385,Sin datos,2002-04-15,South Korea
4386,4386,Sin datos,2002-04-19,Colombia
4387,4387,Sin datos,2002-04-28,Russia
4388,4388,Sin datos,2002-05-04,Nigeria
4389,4389,Sin datos,2002-05-07,Tunisia
4390,4390,Sabotaje o terrorismo,2002-05-07,China
4391,4391,Sin datos,2002-05-21,Nigeria
4392,4392,Sin datos,2002-05-25,Taiwan
4393,4393,Sin datos,2002-05-25,Indonesia
4394,4394,Sin datos,2002-06-01,South Africa
4395,4395,Sin datos,2002-06-02,Angola
4396,4396,Sin datos,2002-06-12,Afghanistan
4397,4397,Error de tráfico aéreo,2002-07-01,Germany
4398,4398,Sin datos,2002-07-04,Central African Republic
4399,4399,Sin datos,2002-07-16,Indonesia
4400,4400,Sin datos,2002-07-16,England
4401,4401,Sin datos,2002-07-17,Nepal
4402,4402,Sin datos,2002-07-27,Ukraine
4403,4403,Sin datos,2002-07-28,Russia
4404,4404,Sin datos,2002-08-07,Puerto Rico
4405,4405,Sin datos,2002-08-15,Sri Lanka
4406,4406,Sin datos,2002-08-19,Chechnya
4407,4407,Sin datos,2002-08-22,Nepal
4408,4408,Sin datos,2002-08-29,Russia
4409,4409,Sin datos,2002-08-30,Brazil
4410,4410,Sin datos,2002-09-14,Brazil
4411,4411,Sin datos,2002-09-28,Canada
4412,4412,Sin datos,2002-10-01,India
4413,4413,Sin datos,2002-11-06,Luxembourg
4414,4414,Sin datos,2002-11-07,Indonesia
4415,4415,Sin datos,2002-11-08,New Mexico
4416,4416,Insuficiente combustible,2002-11-11,Philippines
4417,4417,Sin datos,2002-11-28,Kenya
4418,4418,Sin datos,2002-12-13,Papua New Guinea
4419,4419,Sin datos,2002-12-17,Illinois
4420,4420,Sin datos,2002-12-21,Taiwan
4421,4421,Sin datos,2002-12-23,Iran
4422,4422,Sin datos,2002-12-26,Brazil
4423,4423,Tormenta eléctrica,2002-12-27,Comoros Islands
4424,4424,Sin datos,2003-01-08,North Carolina
4425,4425,Sin datos,2003-01-08,Turkey
4426,4426,Sin datos,2003-01-09,Peru
4427,4427,Sin datos,2003-01-17,Gabon
4428,4428,Sin datos,2003-01-24,Kenya
4429,4429,Sin datos,2003-01-31,East Timor
4430,4430,Sin datos,2003-02-07,Morocco
4431,4431,Sin datos,2003-02-10,Estonia
4432,4432,Sin datos,2003-02-16,Kentucky
4433,4433,Sin datos,2003-02-19,Iran
4434,4434,Sin datos,2003-02-20,Pakistan
4435,4435,Sin datos,2003-03-01,Russia
4436,4436,Sin datos,2003-03-06,Algeria
4437,4437,Sin datos,2003-03-27,Indonesia
4438,4438,Sin datos,2003-03-28,Iowa
4439,4439,Sin datos,2003-05-08,Congo
4440,4440,Sin datos,2003-05-26,Turkey
4441,4441,Sin datos,2003-05-28,Alaska
4442,4442,Sin datos,2003-06-01,Italy
4443,4443,Sin datos,2003-06-04, Brazil
4444,4444,Sin datos,2003-06-06,New Zealand
4445,4445,Sin datos,2003-06-11,Brazil
4446,4446,Sin datos,2003-06-15,Hawaii
4447,4447,Sin datos,2003-06-22,France
4448,4448,Sin datos,2003-06-25,Iran
4449,4449,Sin datos,2003-06-25,Alaska
4450,4450,Sin datos,2003-06-26,Namibia
4451,4451,Sin datos,2003-06-30,Algeria
4452,4452,Sin datos,2003-07-01,Brazil
4453,4453,Sin datos,2003-07-05,Brazil
4454,4454,Sin datos,2003-07-08,Sudan
4455,4455,Sin datos,2003-07-13,Venezuela
4456,4456,Sin datos,2003-07-13,Bahamas
4457,4457,Sin datos,2003-07-19,Kenya
4458,4458,Sin datos,2003-07-23,Hawaii
4459,4459,Sin datos,2003-08-04,Connecticut
4460,4460,Sin datos,2003-08-08,Venezuela
4461,4461,Sin datos,2003-08-17,Alaska
4462,4462,Sin datos,2003-08-20,Russia
4463,4463,Sin datos,2003-08-24,Haiti
4464,4464,Sin datos,2003-08-26,Massachusetts
4465,4465,Sin datos,2003-09-11,Canada
4466,4466,Sin datos,2003-09-19,Mexico
4467,4467,Sin datos,2003-09-19,Texas
4468,4468,Sin datos,2003-09-20,Arizona
4469,4469,Sin datos,2003-09-27,Canada
4470,4470,Sin datos,2003-10-03,Sao Gabriel de Cachoeria
4471,4471,Sin datos,2003-10-03,New Zealand
4472,4472,Sin datos,2003-10-11,Venezuela
4473,4473,Sin datos,2003-10-26,Argentina
4474,4474,Sin datos,2003-10-27,Mexico
4475,4475,Sin datos,2003-10-29,Wyoming
4476,4476,Sin datos,2003-11-02,Iraq
4477,4477,Sin datos,2003-11-08,Australia
4478,4478,Sin datos,2003-11-08,Guyana
4479,4479,Sin datos,2003-11-15,Iraq
4480,4480,Sin datos,2003-11-29,Washington
4481,4481,Sin datos,2003-11-29,Congo
4482,4482,Sin datos,2003-12-16,Canada
4483,4483,Sin datos,2003-12-18,Colombia
4484,4484,Sin datos,2003-12-23,California
4485,4485,Sin datos,2003-12-25,Benin
4486,4486,Sin datos,2004-01-03,Egypt
4487,4487,Sin datos,2004-01-13,Uzbekistan
4488,4488,Sin datos,2004-02-06,Bosnia-Herzegovina
4489,4489,Sin datos,2004-02-10,United Arab Emirates
4490,4490,Sin datos,2004-03-04,Azerbaijan
4491,4491,Sin datos,2004-03-16,Nevada
4492,4492,Sin datos,2004-03-21,Texas
4493,4493,Sin datos,2004-05-02,Mexico
4494,4494,Sin datos,2004-05-05,Colombia
4495,4495,Sin datos,2004-05-06,Sudan
4496,4496,Sin datos,2004-05-11,Sudan
4497,4497,Sin datos,2004-05-14,Brazil
4498,4498,Sin datos,2004-05-18,China
4499,4499,Sin datos,2004-05-18,Kazakhstan
4500,4500,Sin datos,2004-05-23,Kenya
4501,4501,Sin datos,2004-05-25,Nepal
4502,4502,Sin datos,2004-06-08,Gabon
4503,4503,Sin datos,2004-06-28,Sierra Leone
4504,4504,Sin datos,2004-07-12,British Virgin Islands
4505,4505,Sin datos,2004-07-22,Brazil
4506,4506,Sin datos,2004-07-29,Papua New Guinea
4507,4507,Insuficiente combustible,2004-08-13,Ohio
4508,4508,Sin datos,2004-08-21,Venezuela
4509,4509,Sabotaje o terrorismo,2004-08-24,Russia
4510,4510,Sabotaje o terrorismo,2004-08-24,Russia
4511,4511,Sin datos,2004-08-27,Alaska
4512,4512,Sin datos,2004-09-09,Mexico
4513,4513,Sin datos,2004-09-11,Greece
4514,4514,Sin datos,2004-09-29,Puerto Rico
4515,4515,Sin datos,2004-10-05,Sudan
4516,4516,Sin datos,2004-10-14,Canada
4517,4517,Sin datos,2004-10-14,Missouri
4518,4518,Sin datos,2004-10-15,Colombia
4519,4519,Sin datos,2004-10-16,Philippines
4520,4520,Sin datos,2004-10-19,Missouri
4521,4521,Sin datos,2004-10-24,California
4522,4522,Sin datos,2004-10-24,Virginia
4523,4523,Sin datos,2004-11-18,Venezuela
4524,4524,Sin datos,2004-11-21,China
4525,4525,Sin datos,2004-11-22,Texas
4526,4526,Sin datos,2004-11-27,Afghanstan
4527,4527,Sin datos,2004-11-28,Colorado
4528,4528,Sin datos,2004-11-30,Indonesia
4529,4529,Sin datos,2004-12-10,Venezuela
4530,4530,Sin datos,2004-12-11,Saudi Arabia
4531,4531,Sin datos,2004-12-11,Brazil
4532,4532,Sin datos,2005-01-13,Russia
4533,4533,Sin datos,2005-01-13,Colombia
4534,4534,Sin datos,2005-01-13,New Hampshire
4535,4535,Sin datos,2005-01-26,Iraq
4536,4536,Sin datos,2005-01-27,Hungary
4537,4537,Sin datos,2005-01-30,Iraq
4538,4538,Sin datos,2005-02-03,Afghanistan
4539,4539,Sin datos,2005-02-03,Sudan
4540,4540,Sin datos,2005-02-16,Colorado
4541,4541,Sin datos,2005-02-22,New Guinea
4542,4542,Sin datos,2005-02-22,Indonesia
4543,4543,Sin datos,2005-03-08,Venezuela
4544,4544,Sin datos,2005-03-15,United Kingdom
4545,4545,Sin datos,2005-03-16,Russia
4546,4546,Sin datos,2005-03-23,Tanzania
4547,4547,Sin datos,2005-03-26,Colombia
4548,4548,Sin datos,2005-03-31,Albania
4549,4549,Sin datos,2005-04-12,Indonesia
4550,4550,Sin datos,2005-04-20,Iran
4551,4551,Sin datos,2005-04-21,Iraq
4552,4552,Sin datos,2005-04-28,Peru
4553,4553,Sin datos,2005-05-02,New Zealand
4554,4554,Sin datos,2005-05-05,Democratic Republic Congo
4555,4555,Sin datos,2005-05-07,Australia
4556,4556,Sin datos,2005-05-16,Argentina
4557,4557,Sin datos,2005-05-18,Zambia
4558,4558,Sin datos,2005-05-25,Congo
4559,4559,Sin datos,2005-06-02,Sudan
4560,4560,Sin datos,2005-07-16,Equatorial Guinea
4561,4561,Sin datos,2005-08-02,Canada
4562,4562,Insuficiente combustible,2005-08-06,Italy
4563,4563,Sin datos,2005-08-10,Estonia
4564,4564,Error de tráfico aéreo,2005-08-14,Greece
4565,4565,Sin datos,2005-08-16,Venezuela
4566,4566,Sin datos,2005-08-23,Peru
4567,4567,Sin datos,2005-09-05,Indonesia
4568,4568,Sin datos,2005-09-05,Democtratic Republic Congo
4569,4569,Sin datos,2005-09-09,Congo
4570,4570,Sin datos,2005-10-04,Democratic Republic Cogo
4571,4571,Sin datos,2005-10-22,Nigeria
4572,4572,Sin datos,2005-12-06,Iran
4573,4573,Sin datos,2005-12-08,Illinois
4574,4574,Sin datos,2005-12-10,Nigeria
4575,4575,Sin datos,2005-12-19,Florida
4576,4576,Sin datos,2005-12-23,Azerbaijan
4577,4577,Sin datos,2006-01-02,Karkov
4578,4578,Sin datos,2006-01-07,Iraq
4579,4579,Sin datos,2006-01-08,Uganda
4580,4580,Sin datos,2006-01-09,Iran
4581,4581,Sin datos,2006-01-19,Hungary
4582,4582,Sin datos,2006-02-05,Wisconson
4583,4583,Sin datos,2006-02-08,Tennessee
4584,4584,Sin datos,2006-03-31,Brazil
4585,4585,Sin datos,2006-04-10,Kenya
4586,4586,Sin datos,2006-04-23,Cameroon
4587,4587,Sin datos,2006-04-24,Afghanistan
4588,4588,Sin datos,2006-05-03,Russia
4589,4589,Sin datos,2006-05-14,Saskatchewan
4590,4590,Sin datos,2006-05-23,Off São Tomé Island
4591,4591,Sin datos,2006-06-03,China
4592,4592,Sin datos,2006-06-11,Chad
4593,4593,Sin datos,2006-06-21,Napal
4594,4594,Sin datos,2006-07-07,Democratic Republic Congo
4595,4595,Sin datos,2006-07-09,Russia
4596,4596,Sin datos,2006-07-10,Pakistan
4597,4597,Sin datos,2006-07-27,Afghanistan
4598,4598,Sin datos,2006-08-03,Democratic Republic Congo
4599,4599,Sin datos,2006-08-04,Vermont
4600,4600,Sin datos,2006-08-13,Italy
4601,4601,Fuego en la cabina,2006-08-22,Ukraine
4602,4602,Sin datos,2006-08-27,Kentucky
4603,4603,Sin datos,2006-09-01,Iran
4604,4604,Sin datos,2006-09-02,Afghanistan
4605,4605,Sin datos,2006-09-11,Russia
4606,4606,Sin datos,2006-09-17,Nigeria
4607,4607,Sin datos,2006-09-29,Brazil
4608,4608,Sin datos,2006-10-10,Norway
4609,4609,Sin datos,2006-10-19,Russia
4610,4610,Sin datos,2006-10-29,Nigeria
4611,4611,Sin datos,2006-11-17,Indonesia
4612,4612,Sin datos,2006-11-18,Colombia
4613,4613,Sin datos,2006-11-27,Iran
4614,4614,Sin datos,2006-12-10,California
4615,4615,Sin datos,2007-01-01,Indonesia
4616,4616,Sin datos,2007-01-09,Iraq
4617,4617,Sin datos,2007-01-20,Iraq
4618,4618,Sin datos,2007-01-25,France
4619,4619,Sin datos,2007-03-07,Indonesia
4620,4620,Sin datos,2007-03-08,Hawaii
4621,4621,Sin datos,2007-03-11,Hawaii
4622,4622,Sin datos,2007-03-14,Brazil
4623,4623,Sin datos,2007-03-17,Russia
4624,4624,Sin datos,2007-03-23,Somalia
4625,4625,Sin datos,2007-04-25,Guyana
4626,4626,Sin datos,2007-04-27,Chechnya
4627,4627,Sin datos,2007-05-05,Cameroon
4628,4628,Sin datos,2007-05-06,Egypt
4629,4629,Sin datos,2007-05-17,Congo
4630,4630,Sin datos,2007-05-24,Peru
4631,4631,Sin datos,2007-06-03,Sierra Leone
4632,4632,Sin datos,2007-06-04,Wisconson
4633,4633,Sin datos,2007-06-13,Mongolia
4634,4634,Sin datos,2007-06-21,Congo
4635,4635,Sin datos,2007-06-25,Cambodia
4636,4636,Sin datos,2007-06-28,Angola
4637,4637,Sin datos,2007-07-05,Mexico
4638,4638,Sin datos,2007-07-08,Canada
4639,4639,Sin datos,2007-07-17,Brazil
4640,4640,Sin datos,2007-07-23,Ethiopia
4641,4641,Sin datos,2007-07-24,Alaska
4642,4642,Sin datos,2007-07-29,Russia
4643,4643,Sin datos,2007-08-09,French Polynesia
4644,4644,Sin datos,2007-08-16,Alaska
4645,4645,Sin datos,2007-08-20,Japan
4646,4646,Sin datos,2007-08-22,Brazil
4647,4647,Sin datos,2007-08-22,Iraq
4648,4648,Sin datos,2007-08-26,Democratic Republic Congo
4649,4649,Sin datos,2007-09-07,Democratic Republic Congo
4650,4650,Sin datos,2007-09-16,Thailand
4651,4651,Sin datos,2007-09-24,DR Congo
4652,4652,Sin datos,2007-10-04,DR Congo
4653,4653,Sin datos,2007-10-08,Colombia
4654,4654,Sin datos,2007-11-08,Sudan
4655,4655,Sin datos,2007-11-30,Turkey
4656,4656,Sin datos,2007-12-03,Alaska
4657,4657,Sin datos,2007-12-05,Ohio
4658,4658,Sin datos,2008-01-04,Venezuela
4659,4659,Sin datos,2008-01-12,Macedonia
4660,4660,Sin datos,2008-01-17,England
4661,4661,Sin datos,2008-01-23,Poland
4662,4662,Sin datos,2008-01-26,Indonesia
4663,4663,Sin datos,2008-02-21,Venezuela
4664,4664,Sin datos,2008-02-26,Argentina
4665,4665,Sin datos,2008-03-03,Nepal
4666,4666,Sin datos,2008-04-03,Suriname
4667,4667,Sin datos,2008-04-09,Australia
4668,4668,Sin datos,2008-04-11,Moldova
4669,4669,Sin datos,2008-04-15,Congo
4670,4670,Sin datos,2008-04-16,Equatorial Guinea
4671,4671,Sin datos,2008-04-28,Black Sea
4672,4672,Sin datos,2008-05-17,Washington
4673,4673,Sin datos,2008-05-24,California
4674,4674,Sin datos,2008-05-26,Russia
4675,4675,Sin datos,2008-05-29,Panama
4676,4676,Sin datos,2008-05-30,Honduras
4677,4677,Sin datos,2008-06-08,Texas
4678,4678,Sin datos,2008-06-10,Sudan
4679,4679,Sin datos,2008-06-18,Massachusetts
4680,4680,Sin datos,2008-06-20,Thailand
4681,4681,Sin datos,2008-06-26,Indonesia
4682,4682,Sin datos,2008-06-27,Sudan
4683,4683,Sin datos,2008-06-29,Arizona
4684,4684,Sin datos,2008-06-30,Sudan
4685,4685,Sin datos,2008-07-06,Mexico
4686,4686,Sin datos,2008-07-07,Colombia
4687,4687,Sin datos,2008-07-31,Minnesota
4688,4688,Sin datos,2008-08-03,Canada
4689,4689,Sin datos,2008-08-05,California
4690,4690,Sin datos,2008-08-06,Thailand
4691,4691,Sin datos,2008-08-13,Somalia
4692,4692,Sin datos,2008-08-20,Spain
4693,4693,Sin datos,2008-08-24,Kyrgyzstan
4694,4694,Sin datos,2008-08-30,Ecuador
4695,4695,Sin datos,2008-09-01,Ohio
4696,4696,Sin datos,2008-09-03,United Arab Emirates
4697,4697,Sin datos,2008-09-14,Russia
4698,4698,Sin datos,2008-09-19,South Carolina
4699,4699,Sin datos,2008-09-27,Maryland
4700,4700,Sin datos,2008-10-08,Nepal
4701,4701,Sin datos,2008-10-15,Illinois
4702,4702,Sin datos,2008-11-13,Iraq
4703,4703,Sin datos,2008-11-16,Canada
4704,4704,Sin datos,2008-11-27,France
4705,4705,Sin datos,2008-12-03,Puerto Rico
4706,4706,Sin datos,2008-12-11,Texas
4707,4707,Sin datos,2008-12-15,Off Turks and Caicos Islands
4708,4708,Sin datos,2008-12-20,Colorado
4709,4709,Sin datos,2009-01-01,Texas
4710,4710,Sin datos,2009-01-04,Houma Louisiana
4711,4711,Sin datos,2009-01-15,Afghanistan
4712,4712,Aves,2009-01-15,New York
4713,4713,Sin datos,2009-02-07,Brazil
4714,4714,Sin datos,2009-02-12,New York
4715,4715,Sin datos,2009-02-15,Chile
4716,4716,Sin datos,2009-02-20,Egypt
4717,4717,Sin datos,2009-02-25,Netherlands
4718,4718,Sin datos,2009-03-09,Uganda
4719,4719,Sin datos,2009-03-12,Newfoundland
4720,4720,Sin datos,2009-03-22,Montana
4721,4721,Sin datos,2009-03-23,Japan
4722,4722,Sin datos,2009-04-01,Scotland
4723,4723,Sin datos,2009-04-06,Indonesia
4724,4724,Sin datos,2009-04-09,Indonesia
4725,4725,Sin datos,2009-04-29,Democratic Republic of Congo
4726,4726,Sin datos,2009-05-03,Venezuela
4727,4727,Sin datos,2009-05-20,Indonesia
4728,4728,Sin datos,2009-05-26,Democratic Republic Congo
4729,4729,Sin datos,2009-06-01,Brazil
4730,4730,Sin datos,2009-06-07,Canada
4731,4731,Sin datos,2009-06-08,India
4732,4732,Sin datos,2009-06-29,Indonesia
4733,4733,Sin datos,2009-06-30,Comoros
4734,4734,Sin datos,2009-07-03, Pakistan
4735,4735,Sin datos,2009-07-15,Iran
4736,4736,Sin datos,2009-07-19,Afghanistan
4737,4737,Sin datos,2009-07-24,Iran
4738,4738,Sin datos,2009-08-02,Indonesia
4739,4739,Sin datos,2009-08-04,Thailand
4740,4740,Sin datos,2009-08-08,New York
4741,4741,Sin datos,2009-08-11,Papua New Guinea
4742,4742,Sin datos,2009-08-26,Congo
4743,4743,Sin datos,2009-09-08,South Kazakistan
4744,4744,Sin datos,2009-09-24,South Africa
4745,4745,Sin datos,2009-09-25,South Carolina
4746,4746,Sin datos,2009-10-17,Philippines
4747,4747,Sin datos,2009-10-21,United Arab Emirates
4748,4748,Sin datos,2009-10-22,Netherlands Antilles
4749,4749,Sin datos,2009-11-01,Russia
4750,4750,Sin datos,2009-11-01,Russia
4751,4751,Sin datos,2009-11-12,Rwanda
4752,4752,Sin datos,2009-11-14,Nevada
4753,4753,Sin datos,2009-11-28,China
4754,4754,Sin datos,2009-11-29,Canada
4755,4755,Sin datos,2010-01-22,Alaska
4756,4756,Sin datos,2010-01-25,Lebanon
4757,4757,Sin datos,2010-01-25,Brazil
4758,4758,Sin datos,2010-01-28,Philippines
4759,4759,Sin datos,2010-02-14,Yemen
4760,4760,Sin datos,2010-04-10,Russia
4761,4761,Sin datos,2010-04-10,Russia
4762,4762,Sin datos,2010-04-13,Mexico
4763,4763,Fuego en la cabina,2010-04-21,Philippines
4764,4764,Sin datos,2010-05-12,Libya
4765,4765,Sin datos,2010-05-15,Suriname
4766,4766,Sin datos,2010-05-17,Afghanistan
4767,4767,Sin datos,2010-05-22,India
4768,4768,Sin datos,2010-06-19,Cameroon
4769,4769,Sin datos,2010-06-23,Canada
4770,4770,Sin datos,2010-07-05,Romania
4771,4771,Sin datos,2010-07-28,Pakistan
4772,4772,Sin datos,2010-07-28,Alaska
4773,4773,Sin datos,2010-08-01,Alaska
4774,4774,Sin datos,2010-08-03,Russia
4775,4775,Sin datos,2010-08-09,Alaska
4776,4776,Sin datos,2010-08-16,Colombia
4777,4777,Sin datos,2010-08-21,Alaska
4778,4778,Sin datos,2010-08-24,Nepal
4779,4779,Sin datos,2010-08-24,China
4780,4780,Sin datos,2010-08-25,Congo Democratic Republic
4781,4781,Sin datos,2010-08-27,Venezuela
4782,4782,Fuego en la cabina,2010-09-03,United Arab Emirates
4783,4783,Sin datos,2010-09-04,Fox Glacier Airstrip
4784,4784,Sin datos,2010-09-13,Venezuela
4785,4785,Sin datos,2010-09-21,Afghanistan
4786,4786,Sin datos,2010-10-06,Tajikistan
4787,4787,Sin datos,2010-10-12,Afghanistan
4788,4788,Sin datos,2010-10-21,Congo
4789,4789,Sin datos,2010-11-04,Cuba
4790,4790,Sin datos,2010-11-05,Pakistan
4791,4791,Sin datos,2010-11-25,Russia
4792,4792,Sin datos,2010-11-28,Pakistan
4793,4793,Sin datos,2010-12-04,Russia
4794,4794,Sin datos,2010-12-15,Nepal
4795,4795,Sin datos,2011-01-01,Russia
4796,4796,Sin datos,2011-01-09,Iran
4797,4797,Sin datos,2011-02-08,South Africa
4798,4798,Sin datos,2011-02-10,Ireland
4799,4799,Sin datos,2011-02-14,Honduras
4800,4800,Sin datos,2011-03-21,Congo
4801,4801,Sin datos,2011-04-04,Congo
4802,4802,Sin datos,2011-04-19,India
4803,4803,Sin datos,2011-04-21,Brazil
4804,4804,Sin datos,2011-05-07,Indonesia
4805,4805,Sin datos,2011-05-18,Argentina
4806,4806,Sin datos,2011-06-20,Russia
4807,4807,Sin datos,2011-07-06,Afghanistan
4808,4808,Sin datos,2011-07-08,Congo
4809,4809,Sin datos,2011-07-11,Russia
4810,4810,Sin datos,2011-07-13,Brazil
4811,4811,Sin datos,2011-07-26,Morocco
4812,4812,Sin datos,2011-07-28,South Korean
4813,4813,Sin datos,2011-08-06,Afghanistan
4814,4814,Sin datos,2011-08-09,Russia
4815,4815,Sin datos,2011-08-20,Canada
4816,4816,Sin datos,2011-08-26,Missouri
4817,4817,Sin datos,2011-09-02,Chile
4818,4818,Sin datos,2011-09-06,Bolivia
4819,4819,Sin datos,2011-09-07,Russia
4820,4820,Sin datos,2011-09-14,Angola
4821,4821,Sin datos,2011-09-16,Nevada
4822,4822,Sin datos,2011-09-22,Canada
4823,4823,Sin datos,2011-09-25,Nepal
4824,4824,Sin datos,2011-09-29,Indonesia
4825,4825,Sin datos,2011-10-13,Papua New Guinea
4826,4826,Sin datos,2011-10-27,Canada
4827,4827,Sin datos,2011-11-10,Hawaii
4828,4828,Sin datos,2011-11-11,Mexico
4829,4829,Sin datos,2011-12-07,Nevada
4830,4830,Sin datos,2011-12-26,Florida
4831,4831,Sin datos,2012-01-30,Congo
4832,4832,Sin datos,2012-03-15,Puerto Rico
4833,4833,Sin datos,2012-03-16,Afghanistan
4834,4834,Sin datos,2012-04-02,Russia
4835,4835,Sin datos,2012-04-20,Pakistan
4836,4836,Sin datos,2012-04-30,Colombia
4837,4837,Sin datos,2012-05-09,Indonesia
4838,4838,Sin datos,2012-05-14,Nepal
4839,4839,Sin datos,2012-06-02,Ghana
4840,4840,Sin datos,2012-06-03,Nigeria
4841,4841,Sin datos,2012-06-06,Peru
4842,4842,Sin datos,2012-06-11,Russia
4843,4843,Sin datos,2012-06-21,Indonesia
4844,4844,Sin datos,2012-08-18,Philippines
4845,4845,Sin datos,2012-08-19,Sudan
4846,4846,Sin datos,2012-09-12,Russia
4847,4847,Sin datos,2012-09-28,Nepal
4848,4848,Sin datos,2012-10-07,Sudan
4849,4849,Sin datos,2012-10-07,Antigua
4850,4850,Sin datos,2012-11-21,Yemen
4851,4851,Sin datos,2012-11-30,Congo
4852,4852,Sin datos,2012-12-05,South Africa
4853,4853,Sin datos,2012-12-09,Mexico
4854,4854,Sin datos,2012-12-25,Kazakhstan
4855,4855,Sin datos,2012-12-25,Myanmar
4856,4856,Sin datos,2012-12-29,Russia
4857,4857,Sin datos,2013-01-02,Iowa
4858,4858,Sin datos,2013-01-04,Venezuela
4859,4859,Sin datos,2013-01-29,Kazakhstan
4860,4860,Sin datos,2013-02-13,Ukraine
4861,4861,Sin datos,2013-03-04,Congo
4862,4862,Sin datos,2013-03-08,Alaska
4863,4863,Sin datos,2013-04-13,Indonesia
4864,4864,Sin datos,2013-04-29,Afghanistan
4865,4865,Sin datos,2013-05-31,Ontario
4866,4866,Sin datos,2013-06-25,India.
4867,4867,Sin datos,2013-07-06,California
4868,4868,Sin datos,2013-07-07,Alaksa
4869,4869,Sin datos,2013-08-09,Somalia
4870,4870,Sin datos,2013-08-14,Alabama
4871,4871,Sin datos,2013-10-03,Nigeria
4872,4872,Sin datos,2013-10-10,Malaysia
4873,4873,Sin datos,2013-10-16,Laos
4874,4874,Sin datos,2013-11-03,Bolivia
4875,4875,Sin datos,2013-11-09,Borneo
4876,4876,Sin datos,2013-11-10,Canada
4877,4877,Sin datos,2013-11-17,Russia
4878,4878,Sin datos,2013-11-29,Glasgow Scotland
4879,4879,Sin datos,2013-11-29,Nambia
4880,4880,Sin datos,2013-12-05,Brazil
4881,4881,Sin datos,2013-12-26,Russia
4882,4882,Sin datos,2014-01-20,Petreasa Romania
4883,4883,Sin datos,2014-02-11,Algeria
4884,4884,Sin datos,2014-02-16,Nepal
4885,4885,Sin datos,2014-02-21,Tunisia
4886,4886,Sin datos,2014-03-08,South Indian Ocean
4887,4887,Sin datos,2014-03-18,Washington
4888,4888,Sin datos,2014-04-19,Mexico
4889,4889,Sin datos,2014-04-20,Finland
