,flight_id,aircraft_type,helicopter,manufacter
3085,3085,Yakovlev YAK-40,False,Yakovlev
3086,3086,Yakovlev YAK-40,False,Yakovlev
3087,3087,Swearingen 226TC Metro II,False,Swearingen
3088,3088,McDonnell Douglas DC-9-15,False,McDonnell
3089,3089,Tupolev TU-154B,False,Tupolev
3090,3090,Douglas DC-8-43F,False,Douglas
3091,3091,Bell 205A-1 helicopter,True,Bell
3092,3092,Tupolev TU-154B-1,False,Tupolev
3093,3093,Lockheed 1011-200 TriStar,False,Lockheed
3094,3094,Vickers Viscount 812,False,Vickers
3095,3095,Lockheed L-100-20 Hercules,False,Lockheed
3096,3096,Douglas C-47,False,Douglas
3097,3097,Douglas DC-3,False,Douglas
3098,3098,Lockheed Hercules C-130,False,Lockheed
3099,3099,Lockheed C-130E,False,Lockheed
3100,3100,de Havilland DHC-5 Buffalo,False,de
3101,3101,Antonov AN-12V,False,Antonov
3102,3102,Lockheed C-141A,False,Lockheed
3103,3103,Boeing B-747-2B5B,False,Boeing
3104,3104,Douglas C-47A-35-DL,False,Douglas
3105,3105,Douglas DC-7B,False,Douglas
3106,3106,Piper PA-42 Cheyenne,False,Piper
3107,3107,Aerospatiale Caravelle 6R,False,Aerospatiale
3108,3108,Lockheed L-1011-200,False,Lockheed
3109,3109,Lockheed C-130E Hercules,False,Lockheed
3110,3110,Beechcraft 99A,False,Beechcraft
3111,3111,Tupolev TU-104A,False,Tupolev
3112,3112,Lockheed 1339,False,Lockheed
3113,3113,Sikorsky S-62A,False,Sikorsky
3114,3114,Embraer 110P Bandeirante,False,Embraer
3115,3115,Lockheed MC-130E-Y,False,Lockheed
3116,3116,Dassault-Breguet Atlantique,False,Dassault-Breguet
3117,3117,Boeing RC-135S,False,Boeing
3118,3118,Antonov AN-24B,False,Antonov
3119,3119,Douglas C-47A,False,Douglas
3120,3120,Learjet 23,False,Learjet
3121,3121,Hadley Page 137Jetstream I / Cessna 206,False,Hadley
3122,3122,Douglas C-47A-5-DK,False,Douglas
3123,3123,Antonov An-2TP,False,Antonov
3124,3124,Boeing EC-135N,False,Boeing
3125,3125,BAC One-Eleven 529FR,False,BAC
3126,3126,Lockheed L-100-20 Hercules,False,Lockheed
3127,3127,Convair CV-440-11,False,Convair
3128,3128,de Havilland Canada DHC-6 Twin Otter 300,False,de
3129,3129,Lockheed C-130H Hercules,False,Lockheed
3130,3130,Ilyushin Il-14,False,Ilyushin
3131,3131,Hawker Siddeley HS-748,False,Hawker
3132,3132,Canadair CL-44D4-6,False,Canadair
3133,3133,Fokker F-27 Friendship 600RF,False,Fokker
3134,3134,de Havilland Canada DHC-6 Twin Otter 300,False,de
3135,3135,Douglas C-53D-DO,False,Douglas
3136,3136,McDonnell Douglas DC-9-32,False,McDonnell
3137,3137,Boeing B-737-222,False,Boeing
3138,3138,Antonov AN-24RV / Soviet Air Force TU-16,False,Antonov
3139,3139,Vickers Viscount 745D,False,Vickers
3140,3140,Yakovlev YAK-40,False,Yakovlev
3141,3141,Embraer 110P1 Bandeirante,False,Embraer
3142,3142,Yakovlev YAK-40 / Mil Mi-8,False,Yakovlev
3143,3143,Lockheed C-130H Hercules,False,Lockheed
3144,3144,Northrop F-5A,False,Northrop
3145,3145,Lockheed C-130H,False,Lockheed
3146,3146,Learjet 24,False,Learjet
3147,3147,Fokker F-28 Fellowship 4000,False,Fokker
3148,3148,Cessna 404 Titan,False,Cessna
3149,3149,Lockheed L-749A Constellation,False,Lockheed
3150,3150,de Havilland Canada DHC-6 Twin Otter 300,False,de
3151,3151,McDonnell Douglas DC-9-32,False,McDonnell
3152,3152,Tupolev TU-154B-2,False,Tupolev
3153,3153,Pilatus PC-6/B2-H2 Turbo-Porter,False,Pilatus
3154,3154,Douglas DC-6A,False,Douglas
3155,3155,McDonnell Douglas MD-81,False,McDonnell
3156,3156,Beech C-45H,False,Beech
3157,3157,Aerospatiale Puma,False,Aerospatiale
3158,3158,de Havilland Canada DHC-6 Twin Otter 300,False,de
3159,3159,LET  410M Turbojet,False,LET
3160,3160,Boeing B-737-222,False,Boeing
3161,3161,Antonov AN-26,False,Antonov
3162,3162,McDonnell Douglas DC-10-30CF,False,McDonnell
3163,3163,Antonov An-24RV,False,Antonov
3164,3164,Nord 2501 Noratlas,False,Nord
3165,3165,Fairchild C-123,False,Fairchild
3166,3166,Fairchild C-119G,False,Fairchild
3167,3167,Douglas DC-3 (C-47A-70-DL),False,Douglas
3168,3168,McDonnell Douglas DC-8-61,False,McDonnell
3169,3169,Douglas DC-6BF,False,Douglas
3170,3170,de Havilland DHC -6-100,False,de
3171,3171,de Havilland Canada DHC-6 Twin Otter 300,False,de
3172,3172,Boeing KC-135C,False,Boeing
3173,3173,Beechcraft Bonanza F35,False,Beechcraft
3174,3174,Fokker F-28 Fellowship 1000,False,Fokker
3175,3175,Vickers Viscount 745D,False,Vickers
3176,3176,Hughes 369D,False,Hughes
3177,3177,Lockheed C-130H,False,Lockheed
3178,3178,Hawker Siddeley Trident 2E,False,Hawker
3179,3179,Sikorsky S-76,False,Sikorsky
3180,3180,de Havilland Canada DHC-7-103,False,de
3181,3181,Lockheed C-130E Hercules,False,Lockheed
3182,3182,Westland Sea King HC-4 (helicopter),True,Westland
3183,3183,Boeing B-737-200,False,Boeing
3184,3184,Aerospatiale 330G Puma,False,Aerospatiale
3185,3185,Fairchild C-123,False,Fairchild
3186,3186,Boeing B-727-212A,False,Boeing
3187,3187,Fairchild-Hiller FH-227B-LCD,False,Fairchild-Hiller
3188,3188,Boeing B-707-437,False,Boeing
3189,3189,Boeing B-747,False,Boeing
3190,3190,Yakovlev YAK-42,False,Yakovlev
3191,3191,Cessna 404 Titan,False,Cessna
3192,3192,Ilyushin IL-62M,False,Ilyushin
3193,3193,Boeing B-727-235,False,Boeing
3194,3194,Hawker Siddeley HS-748-209 Srs. 2,False,Hawker
3195,3195,Bell UH-1B Huey Helicopter,True,Bell
3196,3196,Boeing B-747-121,False,Boeing
3197,3197,de Havilland Canada DHC-6 Twin Otter 300,False,de
3198,3198,Arava 201,False,Arava
3199,3199,Let 410UVP Turbojet / Tupolev TU-134V,False,Let
3200,3200,de Havilland Canada DHC-4A Caribou,False,de
3201,3201,Gates Learjet 25B,False,Gates
3202,3202,Boeing Vertol CH-47C (helicopter),True,Boeing
3203,3203,McDonnell Douglas DC-10-30CF,False,McDonnell
3204,3204,Ilyushin IL-62M,False,Ilyushin
3205,3205,Bell 212,False,Bell
3206,3206,Antonov AN-26,False,Antonov
3207,3207,de Havilland Canada DHC-6 Twin Otter 310,False,de
3208,3208,Swearingen SA.227AC Metro III,False,Swearingen
3209,3209,Fairchild F-27J,False,Fairchild
3210,3210,Mil Mi-8 (helicopter),True,Mil
3211,3211,Antonov AN-26,False,Antonov
3212,3212,Ilyushin IL-18B,False,Ilyushin
3213,3213,Convair 580-11A,False,Convair
3214,3214,McDonnell Douglas DC-8-54F37,False,McDonnell
3215,3215,Boeing B-727-2F2,False,Boeing
3216,3216,Lockheed C-130H Hercules,False,Lockheed
3217,3217,Bell 212,False,Bell
3218,3218,de Havilland Canada DHC-6 Twin Otter 300,False,de
3219,3219,McDonnell Douglas DC-9-32,False,McDonnell
3220,3220,Learjet 25,False,Learjet
3221,3221,Britten-Norman BN-2A-8 Islander,False,Britten-Norman
3222,3222,Hawker Siddeley HS-748-329 Srs. 2A,False,Hawker
3223,3223,Yakovlev YAK-40,False,Yakovlev
3224,3224,Kawasaki C-1 / Kawasaki C-1,False,Kawasaki
3225,3225,Shin Meiwa PS-1,False,Shin
3226,3226,Sud Aviation SE-210 Caravelle VIR,False,Sud
3227,3227,Convair CV-340,False,Convair
3228,3228,Fairchild C-123K,False,Fairchild
3229,3229,Lockheed L-1011,False,Lockheed
3230,3230,Antonov An-26,False,Antonov
3231,3231,Fokker F-28 Fellowship 3000RC,False,Fokker
3232,3232,McDonnell Douglas DC-9-32,False,McDonnell
3233,3233,Fairchild C-199G,False,Fairchild
3234,3234,Lockheed L-188C Electra,False,Lockheed
3235,3235,Lockheed P-3B Orion,False,Lockheed
3236,3236,de Havilland Canada DHC-6 Twin Otter 300,False,de
3237,3237,Lockheed C-130H Hercules,False,Lockheed
3238,3238,Ilyushin IL-62M,False,Ilyushin
3239,3239,Boeing B-737-2V2,False,Boeing
3240,3240,Sikorsky S-61N-II,False,Sikorsky
3241,3241,Boeing B-767-233ER,False,Boeing
3242,3242,Piper PA-31-350 Chieftain,False,Piper
3243,3243,Tupolev TU-134A,False,Tupolev
3244,3244,Boeing B-747-230B,False,Boeing
3245,3245,Britten-Norman BN-2A-21 Islander,False,Britten-Norman
3246,3246,Hawker Siddeley Trident 2E /  II-28,False,Hawker
3247,3247,Boeing B-737-2P6,False,Boeing
3248,3248,Britten-Norman BN-2A-26 Trislander,False,Britten-Norman
3249,3249,Embraer 110C Bandeirante,False,Embraer
3250,3250,de Havilland Canada DHC-6 Twin Otter 300,False,de
3251,3251,Hawker Siddeley HS-748-FAA,False,Hawker
3252,3252,Shorts 330-200,False,Shorts
3253,3253,Boeing B-737-200,False,Boeing
3254,3254,de Havilland Canada DHC-6 Twin Otter 300,False,de
3255,3255,Boeing B-747-283B,False,Boeing
3256,3256,Fokker F-28 Fellowship 2000,False,Fokker
3257,3257,Boeing B-727-200 / DC9-32,False,Boeing
3258,3258,Boeing 707-373C,False,Boeing
3259,3259,de Havilland Canada DHC-6 Twin Otter 200,False,de
3260,3260,Antonov AN-24,False,Antonov
3261,3261,CASA 212-A3 Aviocar 100,False,CASA
3262,3262,Mi-6,False,Mi-6
3263,3263,Douglas DC-3,False,Douglas
3264,3264,Tupolev TU-134A,False,Tupolev
3265,3265,Douglas EC-54U,False,Douglas
3266,3266,Antonov An-24RV,False,Antonov
3267,3267,Swearingen SA.226TC Metro II,False,Swearingen
3268,3268,Antonov AN-12,False,Antonov
3269,3269,Bell UH-1H / Bell UH-1H,False,Bell
3270,3270,McDonnell Douglas DC-10-30,False,McDonnell
3271,3271,Curtiss C-46A,False,Curtiss
3272,3272,Fairchild F-27M,False,Fairchild
3273,3273,Douglas C-54,False,Douglas
3274,3274,Sikorsky CH-53D,False,Sikorsky
3275,3275,Cessna 402B,False,Cessna
3276,3276,Embraer 110EJ Band./Embraer 110P Band.,False,Embraer
3277,3277,McDonnel F-4E Phantom II,False,McDonnel
3278,3278,Lockheed L-188AF Electra,False,Lockheed
3279,3279,Learjet 23A,False,Learjet
3280,3280,Aerospeciale AS-350D,False,Aerospeciale
3281,3281,Embraer 110C Bandeirante,False,Embraer
3282,3282,Bell UH-1H,False,Bell
3283,3283,Lockheed C-141B,False,Lockheed
3284,3284,de Havilland Canada DHC-6 Twin Otter 300,False,de
3285,3285,Britten-Norman BN-2A Islander,False,Britten-Norman
3286,3286,Antonov AN-12BP,False,Antonov
3287,3287,Fokker F-27 Friendship 600,False,Fokker
3288,3288,Douglas DC-3,False,Douglas
3289,3289,Douglas C-47A,False,Douglas
3290,3290,Beechcraft C99 / Rockwell 112TC,False,Beechcraft
3291,3291,Boeing B-737-2H7C,False,Boeing
3292,3292,Britten-Norman BN-2A-20 Islander,False,Britten-Norman
3293,3293,Cessna 402C,False,Cessna
3294,3294,Handley Page Dart Herald 202,False,Handley
3295,3295,Antonov An-2T,False,Antonov
3296,3296,McDonnell Douglas DC-8F-55,False,McDonnell
3297,3297,Antonov AN-12,False,Antonov
3298,3298,de Havilland Canada DHC-6 Twin Otter 100,False,de
3299,3299,Tupolev TU-154B,False,Tupolev
3300,3300,de Havilland Canada DHC-6 Twin Otter 100,False,de
3301,3301,Ilyushin IL-76M,False,Ilyushin
3302,3302,Douglas C-47B,False,Douglas
3303,3303,de Havilland Canada DHC-6 Twin Otter 300,False,de
3304,3304,LET 410 M,False,LET
3305,3305,Embraer 110P1 Bandeirante,False,Embraer
3306,3306,de Havilland Canada DHC-6 Twin Otter 300,False,de
3307,3307,de Havilland Canada DHC-6 Twin Otter 300,False,de
3308,3308,Tupolev TU-154B-2,False,Tupolev
3309,3309,Boeing B-727-225 Adv,False,Boeing
3310,3310,Lockheed L-188AF Electra,False,Lockheed
3311,3311,Antonov AN-24B,False,Antonov
3312,3312,Ilyushin IL-18D,False,Ilyushin
3313,3313,Bell 206 L-1,False,Bell
3314,3314,Lockheed L-188A Electra,False,Lockheed
3315,3315,Lockheed C-130A,False,Lockheed
3316,3316,de Havilland Canada DHC-6 Twin Otter 300,False,de
3317,3317,Embraer 110P1 Bandeirante,False,Embraer
3318,3318,Tupolev TU-134A,False,Tupolev
3319,3319,Beech Queen Air 65-A80,False,Beech
3320,3320,Boeing B-747-SP-09,False,Boeing
3321,3321,Boeing B-727-256,False,Boeing
3322,3322,Antonov AN-24V,False,Antonov
3323,3323,Boeing RC-135T,False,Boeing
3324,3324,Lockheed C-130E Hercules,False,Lockheed
3325,3325,Fokker F-28 Fellowship 3000,False,Fokker
3326,3326,HS-125-700B,False,HS-125-700B
3327,3327,Boeing B-737-200,False,Boeing
3328,3328,Boeing B-727-227,False,Boeing
3329,3329,Convair CV-440,False,Convair
3330,3330,Fokker F-27 Friendship 100,False,Fokker
3331,3331,Tupolev TU-134A / Antonov An-26,False,Tupolev
3332,3332,CH-53D,False,CH-53D
3333,3333,Convair CV-580,False,Convair
3334,3334,Grumman G-159 Gulfstream I,False,Grumman
3335,3335,Boeing B-727-231,False,Boeing
3336,3336,Embraer 110P Bandeirante,False,Embraer
3337,3337,Boeing B-747-237B,False,Boeing
3338,3338,Tupolev TU-154B-2,False,Tupolev
3339,3339,Douglas DC-6B,False,Douglas
3340,3340,Lockheed L-1011-1 TriStar,False,Lockheed
3341,3341,Boeing B-747-SR46,False,Boeing
3342,3342,de Havilland Canada DHC-6 Twin Otter 300,False,de
3343,3343,Boeing 707-336C,False,Boeing
3344,3344,Boeing B-737-236,False,Boeing
3345,3345,Beechcraft 99,False,Beechcraft
3346,3346,Boeing KC-135A,False,Boeing
3347,3347,Antonov AN-26,False,Antonov
3348,3348,McDonnell Douglas DC-9-14,False,McDonnell
3349,3349,Antonov AN-12,False,Antonov
3350,3350,Antonov An-12,False,Antonov
3351,3351,Cessna 208 Caravan I,False,Cessna
3352,3352,Embraer 110C Bandeirante,False,Embraer
3353,3353,IAI 1124 Westwind,False,IAI
3354,3354,Yakovlev YAK-40,False,Yakovlev
3355,3355,Curtiss C-46D,False,Curtiss
3356,3356,de Havilland Canada DHC-6 Twin Otter 200,False,de
3357,3357,Fokker F-27 Friendship 600,False,Fokker
3358,3358,Convair CV-340,False,Convair
3359,3359,Lockheed C-130H Hercules,False,Lockheed
3360,3360,Boeing B-737-266,False,Boeing
3361,3361,Antonov AN-26,False,Antonov
3362,3362,McDonnell Douglas DC-8 Super 63PF,False,McDonnell
3363,3363,Short SC7- Skyvan,False,Short
3364,3364,Douglas DC-3,False,Douglas
3365,3365,Sud-Aviation  Caravelle VI-N,False,Sud-Aviation
3366,3366,Bell 296B,False,Bell
3367,3367,Boeing B-737-2A1,False,Boeing
3368,3368,Douglas DC-3A-178,False,Douglas
3369,3369,Lockheed L-188AF Electra,False,Lockheed
3370,3370,Boeing B-737-281,False,Boeing
3371,3371,Antonov AN-24B,False,Antonov
3372,3372,Embraer 110P1 Bandeirante,False,Embraer
3373,3373,CASA 212 Aviocar 100,False,CASA
3374,3374,de Havilland Canada DHC-3 Otter,False,de
3375,3375,Antonov An-12AP,False,Antonov
3376,3376,Sepecat Jaguar A,False,Sepecat
3377,3377,Antonov AN-26,False,Antonov
3378,3378,Boeing B-727-264,False,Boeing
3379,3379,Boeing B-727,False,Boeing
3380,3380,Lockheed HC-130P Hercules,False,Lockheed
3381,3381,de Havilland Canada DHC-6 Twin Otter 300,False,de
3382,3382,Douglas DC-6,False,Douglas
3383,3383,Bell UH-1H / Bell UH-1H (helicopters),True,Bell
3384,3384,Lockheed L-1011-100,False,Lockheed
3385,3385,Dassault Breguet Atlantique,False,Dassault
3386,3386,Douglas C-47,False,Douglas
3387,3387,Fokker F-27 Friendship 500,False,Fokker
3388,3388,de Havilland Canada DHC-6 Twin Otter 300,False,de
3389,3389,de Havilland Can. DHC-6 -300/ Bell 206B,False,de
3390,3390,Tupolev TU-134A,False,Tupolev
3391,3391,Douglas C-47A,False,Douglas
3392,3392,de Havilland Canada DHC-6 Twin Otter 300,False,de
3393,3393,Lockheed C130D,False,Lockheed
3394,3394,Fokker F-27 Friendship 400M,False,Fokker
3395,3395,Howard 250,False,Howard
3396,3396,MD Douglas DC-9-32 / Piper PA-28-181,False,MD
3397,3397,Boeing B-747-121,False,Boeing
3398,3398,Lockheed C-130A Hercules,False,Lockheed
3399,3399,Embraer 120RT Brasilia,False,Embraer
3400,3400,Short SC-7 Skyvan Variant,False,Short
3401,3401,Lockheed L-100-30 Hercules,False,Lockheed
3402,3402,LET 410MT Turbojet,False,LET
3403,3403,Boeing 737-286,False,Boeing
3404,3404,Tupolev TU-134A,False,Tupolev
3405,3405,Tupolev TU-134A,False,Tupolev
3406,3406,Enstrom F-28F,False,Enstrom
3407,3407,Fokker F-27 Friendship 600,False,Fokker
3408,3408,Mil Mi-17 (helicopter),True,Mil
3409,3409,Lockheed C-130,False,Lockheed
3410,3410,Boeing-Vertol Chinook,False,Boeing-Vertol
3411,3411,Ilyushin IL-18,False,Ilyushin
3412,3412,Tupolev TU-134A,False,Tupolev
3413,3413,Antonov AN-24RV,False,Antonov
3414,3414,Boeing B-737-270C,False,Boeing
3415,3415,de Havilland DH-114 Heron 2B,False,de
3416,3416,CASA 212-100,False,CASA
3417,3417,Boeing B-707-379C,False,Boeing
3418,3418,Antonov AN-12,False,Antonov
3419,3419,Swearingen SA-226TC / Mooney M-20C,False,Swearingen
3420,3420,Yakovlev YAK-40,False,Yakovlev
3421,3421,Embraer 110P2 Bandeirante,False,Embraer
3422,3422,Antonov AN-26,False,Antonov
3423,3423,CASA 212 Aviocar 200,False,CASA
3424,3424,Antonov An-26,False,Antonov
3425,3425,Boeing KC-135,False,Boeing
3426,3426,F-4C Phantom jet fighter,False,F-4C
3427,3427,Antonov AN-26,False,Antonov
3428,3428,McDonnell Douglas DC-9-32,False,McDonnell
3429,3429,Boeing 707-351C,False,Boeing
3430,3430,Swearingen SA-26TC Metro II,False,Swearingen
3431,3431,Cessna 404 Titan II,False,Cessna
3432,3432,CASA 212 Aviocar 200,False,CASA
3433,3433,Ilyushin IL-62M,False,Ilyushin
3434,3434,Douglas C-47B,False,Douglas
3435,3435,de Havilland Canada DHC-6 Twin Otter 300,False,de
3436,3436,de Havilland Canada DHC-6 Twin Otter 300,False,de
3437,3437,de Havilland Canada DHC-6 Twin Otter 100,False,de
3438,3438,Antonov AN-26,False,Antonov
3439,3439,Antonov AN-26,False,Antonov
3440,3440,Yakovlev YAK-40,False,Yakovlev
3441,3441,Fokker F-27 Friendship 200,False,Fokker
3442,3442,Hawker Siddeley HS-748-209 Srs. 2,False,Hawker
3443,3443,Lockheed C-130E Hercules,False,Lockheed
3444,3444,McDonnell Douglas DC-10-30,False,McDonnell
3445,3445,Boeing B-377 Stratofreighter,False,Boeing
3446,3446,Boeing B-737-2A1,False,Boeing
3447,3447,McDonnell Douglas MD-82,False,McDonnell
3448,3448,Boeing B-737-2P5,False,Boeing
3449,3449,Hawker Siddeley HS-125-403B,False,Hawker
3450,3450,Antonov AN-26,False,Antonov
3451,3451,Airbus A.300B4-203,False,Airbus
3452,3452,de Havilland Canada DHC-6 Twin Otter 310,False,de
3453,3453,Fokker F-27 Friendship 500,False,Fokker
3454,3454,Aerospatiale Alenia ATR-42-312,False,Aerospatiale
3455,3455,Antonov An-12B,False,Antonov
3456,3456,A-7D Corsair,False,A-7D
3457,3457,Shorts SC-7 Skyvan 3-100,False,Shorts
3458,3458,McDonnell Douglas DC-9-14,False,McDonnell
3459,3459,Beechcraft 1900C,False,Beechcraft
3460,3460,Boeing B-747-244B Combi,False,Boeing
3461,3461,Boeing B-707-3B5C,False,Boeing
3462,3462,Cessna 404 Titan,False,Cessna
3463,3463,British Aerospace BAe-146-200A,False,British
3464,3464,Fokker F-27 Friendship 400M,False,Fokker
3465,3465,Shorts 360-300,False,Shorts
3466,3466,Lockheed C-130H,False,Lockheed
3467,3467,Embraer 120 Brasilia,False,Embraer
3468,3468,Aerospatiale SA-330J,False,Aerospatiale
3469,3469,de Havilland Canada DHC-6 Twin Otter 300,False,de
3470,3470,Boeing B-737-230A,False,Boeing
3471,3471,Curtiss C-46A-55,False,Curtiss
3472,3472,Tupolev TU 154B-2,False,Tupolev
3473,3473,Ilyushin IL-18D,False,Ilyushin
3474,3474,Swearingen SA.227AC Metro,False,Swearingen
3475,3475,Britten-Norman BN-2A-26 Trislander,False,Britten-Norman
3476,3476,Yakovlev YAK-40,False,Yakovlev
3477,3477,CASA 212 Aviocar 200,False,CASA
3478,3478,Swearingen SA.227AC Metro III,False,Swearingen
3479,3479,Swearingen SA227-AC,False,Swearingen
3480,3480,Tupolev TU-134A,False,Tupolev
3481,3481,Boeing B-727-2H9A,False,Boeing
3482,3482,Embraer 110P1 Bandeirante,False,Embraer
3483,3483,Fairchild FH-227B,False,Fairchild
3484,3484,Sikorsky UH-60A / Sikorsky UH-60A,False,Sikorsky
3485,3485,Boeing B-727-21,False,Boeing
3486,3486,Douglas DC-8-55F,False,Douglas
3487,3487,Boeing B-747-200,False,Boeing
3488,3488,Antonov AN-26,False,Antonov
3489,3489,Douglas DC-3C,False,Douglas
3490,3490,Let 410UVP Turolet,False,Let
3491,3491,Antonov AN-26,False,Antonov
3492,3492,Boeing B-737-297,False,Boeing
3493,3493,de Havilland Canada DHC-7-102,False,de
3494,3494,Boeing B-737-3T0,False,Boeing
3495,3495,Douglas DC-6,False,Douglas
3496,3496,Fokker F-27 Friendship 600,False,Fokker
3497,3497,McDonnell Douglas MD-81,False,McDonnell
3498,3498,Mil Mi-8 (helicopter),True,Mil
3499,3499,Airbus A320-111,False,Airbus
3500,3500,Airbus A300B2-203,False,Airbus
3501,3501,Canadair CL-44J,False,Canadair
3502,3502,Douglas C-118A,False,Douglas
3503,3503,Boeing 707-328C,False,Boeing
3504,3504,Yakovlev YAK-40,False,Yakovlev
3505,3505,Antonov AN-22,False,Antonov
3506,3506,Lockheed C-130B Hercules,False,Lockheed
3507,3507,Let 410MU,False,Let
3508,3508,Convair CV-240,False,Convair
3509,3509,Hawker Siddeley HS-121 Trident 2E,False,Hawker
3510,3510,Boeing B-727-232 Adv,False,Boeing
3511,3511,Embraer 110P1 Bandeirante,False,Embraer
3512,3512,Tupolev TU-134A,False,Tupolev
3513,3513,Lockheed L-188A Electra,False,Lockheed
3514,3514,Boeing B-737-230,False,Boeing
3515,3515,Antonov AN-26,False,Antonov
3516,3516,Beech King Air F90,False,Beech
3517,3517,Antonov 12BP,False,Antonov
3518,3518,Ilyushin IL-14P,False,Ilyushin
3519,3519,Boeing KC-135A,False,Boeing
3520,3520,Boeing B-707-338C,False,Boeing
3521,3521,Boeing B-737-2A8,False,Boeing
3522,3522,Fokker F-27 Friendship 100,False,Fokker
3523,3523,Fokker F-28 Fellowship 1000,False,Fokker
3524,3524,Antonov AN-24B,False,Antonov
3525,3525,Embraer 110P1 Bandeirante,False,Embraer
3526,3526,Swearingen SA-226TC Metro II,False,Swearingen
3527,3527,de Havilland Canada DHC-6 Twin Otter 300,False,de
3528,3528,Let 410UVP,False,Let
3529,3529,Douglas DC-7CF,False,Douglas
3530,3530,Antonov AN-32,False,Antonov
3531,3531,Ilyushin IL-76 / Mi-8 (helicopter),True,Ilyushin
3532,3532,Boeing B-707-321C,False,Boeing
3533,3533,Boeing B-747-121A,False,Boeing
3534,3534,Boeing B-737-4Y0,False,Boeing
3535,3535,Boeing KC-135A,False,Boeing
3536,3536,Fokker F-27 Friendship 600,False,Fokker
3537,3537,Vickers 952F Vanguard,False,Vickers
3538,3538,Boeing B-707-331B,False,Boeing
3539,3539,Boeing 747-249F,False,Boeing
3540,3540,Boeing B-747-122,False,Boeing
3541,3541,Douglas C-47A,False,Douglas
3542,3542,Britten Norman BN-2A Trislander,False,Britten
3543,3543,Fokker F-28 Fellowship 1000,False,Fokker
3544,3544,NAMC YS-11A-300F,False,NAMC
3545,3545,McDonnell Douglas DC-9-33RC,False,McDonnell
3546,3546,Sikorsky CH-53D,False,Sikorsky
3547,3547,Boeing B-707-349C,False,Boeing
3548,3548,Fairchild FH-227B,False,Fairchild
3549,3549,Pilatus PC-6 Turbo Porter,False,Pilatus
3550,3550,Aérospatiale SE-210 Caravelle,False,Aérospatiale
3551,3551,Britten Norman BN-2A Trislander II,False,Britten
3552,3552,Beechcraft 99,False,Beechcraft
3553,3553,Bell 412,False,Bell
3554,3554,McDonnell Douglas DC-8 Super 62,False,McDonnell
